consequent,bias,weight,antecedent
office,11.398158,1.00968755e-05,slime_block
office,11.398158,-2.1233432e-06,soul_sand
office,11.398158,-3.6325564e-05,magma_block
office,11.398158,1.2243435e-05,daylight_detector
office,11.398158,7.275458e-06,redstone_wire
office,11.398158,5.0233734e-06,redstone_block
office,11.398158,-2.4388246e-06,powered_rail
office,11.398158,-5.9332883e-06,rail
office,11.398158,-3.1379816e-06,activator_rail
office,11.398158,4.925316e-06,detector_rail
office,11.398158,-8.268929e-06,quartz_block
office,11.398158,1.3971287e-05,iron_bars
office,11.398158,7.524412e-07,polished_andesite
office,11.398158,4.0815366e-06,barrier
office,11.398158,1.0994686e-05,oak_wall_sign
office,11.398158,-2.1883407e-05,stone
office,11.398158,6.2567265e-06,granite
office,11.398158,-1.7151871e-05,coal_ore
office,11.398158,1.3444189e-06,iron_ore
office,11.398158,-4.219537e-06,gravel
office,11.398158,1.6058897e-05,sand
office,11.398158,3.5255161e-06,snow
office,11.398158,-2.2542967e-05,snow_block
office,11.398158,8.387984e-06,andesite
office,11.398158,5.808228e-06,cobblestone
office,11.398158,2.2399581e-07,diorite
office,11.398158,-8.655167e-06,spruce_log
office,11.398158,6.410305e-06,gold_block
office,11.398158,6.916209e-07,lava
office,11.398158,9.566462e-06,obsidian
office,11.398158,2.0819996e-06,dark_prismarine
office,11.398158,-9.464907e-07,fire
office,11.398158,-3.7246218e-06,oak_planks
office,11.398158,-6.8499357e-06,oak_fence
office,11.398158,-1.567465e-05,ladder
office,11.398158,-1.0019828e-05,hopper
office,11.398158,-1.6749942e-05,quartz_pillar
office,11.398158,-1.5071874e-05,gray_wool
office,11.398158,-3.971469e-06,polished_blackstone_wall
office,11.398158,4.0039777e-07,wither_skeleton_wall_skull
office,11.398158,7.767607e-06,sticky_piston
office,11.398158,1.9513654e-06,anvil
office,11.398158,6.346707e-06,warped_wall_sign
office,11.398158,-2.7705107e-06,polished_blackstone
office,11.398158,4.6387854e-06,oak_door
office,11.398158,6.7952396e-06,repeater
office,11.398158,-3.3035394e-07,command_block
office,11.398158,-1.1892935e-05,oak_log
office,11.398158,-4.398599e-06,dandelion
office,11.398158,-9.66181e-07,red_tulip
office,11.398158,4.3375658e-06,pink_tulip
office,11.398158,-2.6379917e-06,oxeye_daisy
office,11.398158,-2.162589e-06,poppy
office,11.398158,4.215074e-06,azure_bluet
office,11.398158,6.0352368e-06,stripped_spruce_log
office,11.398158,8.157622e-07,spruce_planks
office,11.398158,4.0107977e-08,potted_poppy
office,11.398158,-2.114568e-06,end_stone_bricks
office,11.398158,2.3499608e-06,stripped_warped_stem
office,11.398158,-1.2081753e-06,stone_bricks
office,11.398158,-1.1258207e-06,quartz_bricks
office,11.398158,4.762333e-06,oak_sign
office,11.398158,-3.070204e-07,hay_block
office,11.398158,-1.5483847e-06,polished_basalt
office,11.398158,5.5173878e-06,oak_trapdoor
office,11.398158,1.9469528e-06,dark_oak_door
office,11.398158,-5.4890306e-06,smooth_stone
office,11.398158,-1.4547595e-07,jungle_log
office,11.398158,6.3907387e-06,brewing_stand
office,11.398158,8.963429e-06,birch_door
office,11.398158,-5.1537704e-06,cartography_table
office,11.398158,-2.9059734e-06,loom
office,11.398158,-6.7428655e-06,crimson_wall_sign
office,11.398158,2.4725136e-06,dark_oak_wall_sign
office,11.398158,6.8028394e-06,birch_wall_sign
office,11.398158,1.9843815e-06,dark_oak_fence
office,11.398158,1.1424436e-06,warped_fence
office,11.398158,-1.5472556e-06,diorite_wall
office,11.398158,2.2437536e-05,birch_sign
office,11.398158,7.1276972e-06,white_shulker_box
office,11.398158,-6.3094853e-07,dark_oak_planks
office,11.398158,1.061285e-05,spruce_trapdoor
office,11.398158,-3.4728744e-06,acacia_log
office,11.398158,-5.365284e-06,white_wool
office,11.398158,-3.878752e-05,black_wool
office,11.398158,-3.9118504e-06,basalt
office,11.398158,5.8260644e-06,bedrock
office,11.398158,-5.654023e-06,peony
office,11.398158,6.0477996e-06,dark_oak_sign
office,11.398158,-7.870249e-07,repeating_command_block
office,11.398158,-3.9698207e-06,crimson_sign
office,11.398158,9.919262e-06,crimson_trapdoor
office,11.398158,-4.2200068e-06,crimson_door
office,11.398158,-1.0795144e-05,spruce_door
office,11.398158,2.7281544e-06,acacia_wall_sign
office,11.398158,2.4194313e-05,end_gateway
office,11.398158,-2.9757416e-06,note_block
office,11.398158,1.1483408e-05,tripwire_hook
office,11.398158,4.884652e-07,tripwire
office,11.398158,4.5768384e-06,stone_brick_wall
office,11.398158,9.021662e-06,netherite_block
office,11.398158,5.937295e-06,polished_diorite
office,11.398158,-5.4214e-07,podzol
office,11.398158,-4.428131e-06,white_tulip
office,11.398158,1.3514983e-07,dark_oak_fence_gate
office,11.398158,3.633861e-05,smooth_quartz
office,11.398158,-6.182064e-05,cobblestone_wall
office,11.398158,-4.681603e-06,warped_trapdoor
office,11.398158,-2.3422895e-06,turtle_egg
office,11.398158,5.785679e-06,birch_trapdoor
office,11.398158,1.4465304e-06,netherrack
office,11.398158,3.7005384e-07,beehive
office,11.398158,-5.122407e-06,dark_oak_trapdoor
office,11.398158,6.1231503e-06,scaffolding
office,11.398158,-1.3038148e-06,allium
office,11.398158,-1.9683587e-06,warped_sign
office,11.398158,3.850777e-06,acacia_trapdoor
office,11.398158,4.3873683e-06,jungle_trapdoor
office,11.398158,9.1845857e-07,coal_block
office,11.398158,-2.800356e-05,stripped_acacia_log
office,11.398158,-4.3733703e-06,grindstone
office,11.398158,1.7295572e-06,andesite_wall
office,11.398158,-7.4105355e-07,oak_fence_gate
office,11.398158,1.6123067e-06,chiseled_polished_blackstone
office,11.398158,8.110121e-06,spruce_wall_sign
office,11.398158,-1.4789339e-07,yellow_wool
office,11.398158,-6.3239386e-06,orange_wool
office,11.398158,-5.6680283e-06,composter
office,11.398158,6.163754e-06,polished_blackstone_brick_wall
office,11.398158,-4.0873674e-06,blackstone_wall
office,11.398158,6.965486e-06,chiseled_quartz_block
office,11.398158,1.4138563e-05,nether_brick_fence
office,11.398158,2.1661077e-05,purpur_pillar
office,11.398158,-7.5433722e-06,crimson_fence_gate
office,11.398158,3.167341e-06,warped_fence_gate
office,11.398158,-1.9291224e-06,smithing_table
office,11.398158,2.0691798e-06,wither_skeleton_skull
office,11.398158,-4.0620387e-07,diamond_block
office,11.398158,-3.8860378e-07,red_shulker_box
office,11.398158,8.675541e-06,emerald_block
office,11.398158,-6.51676e-06,polished_blackstone_bricks
office,11.398158,8.194809e-06,cauldron
office,11.398158,-4.510546e-06,lime_wool
office,11.398158,-1.1674418e-05,red_wool
office,11.398158,6.3483258e-06,cake
office,11.398158,4.7356957e-07,redstone_ore
office,11.398158,-4.0239156e-06,birch_planks
office,11.398158,-5.539677e-06,birch_log
office,11.398158,8.021513e-06,light_gray_wool
office,11.398158,-2.2607048e-06,dark_oak_log
office,11.398158,-1.0939856e-06,cracked_stone_bricks
office,11.398158,-3.1278119e-06,bone_block
office,11.398158,3.005522e-06,cobweb
office,11.398158,1.3562023e-06,stripped_oak_log
office,11.398158,-5.757496e-06,cracked_polished_blackstone_bricks
office,11.398158,-4.1402177e-06,blackstone
office,11.398158,2.4184965e-07,polished_granite
office,11.398158,-4.7735734e-06,lapis_block
office,11.398158,-2.9477828e-06,gold_ore
office,11.398158,4.9132996e-06,acacia_fence_gate
office,11.398158,-3.7799837e-06,potted_pink_tulip
office,11.398158,4.0309897e-06,warped_planks
office,11.398158,-2.215589e-06,comparator
office,11.398158,7.194461e-07,tnt
office,11.398158,1.9581641e-06,nether_gold_ore
office,11.398158,1.1592367e-06,nether_quartz_ore
office,11.398158,2.3685443e-06,prismarine_bricks
office,11.398158,2.6951991e-05,prismarine
office,11.398158,-2.8502982e-06,smoker
office,11.398158,4.7827148e-06,sponge
office,11.398158,1.0056154e-05,wet_sponge
office,11.398158,-1.7189877e-06,gilded_blackstone
office,11.398158,1.0496128e-06,conduit
office,11.398158,2.1504152e-06,end_crystal
office,11.398158,-1.907188e-06,bubble_column
office,11.398158,3.0634553e-06,chipped_anvil
office,11.398158,-8.843689e-06,damaged_anvil
office,11.398158,4.167251e-05,warped_door
office,11.398158,2.4888955e-06,end_portal
office,11.398158,2.1785992e-05,crying_obsidian
office,11.398158,-4.6481064e-06,crimson_stem
office,11.398158,6.5535305e-06,crimson_nylium
office,11.398158,5.057191e-07,lapis_ore
office,11.398158,3.8289363e-06,acacia_door
office,11.398158,-4.6190107e-06,birch_fence
office,11.398158,-3.5717626e-06,acacia_planks
office,11.398158,8.9546427e-07,jungle_planks
office,11.398158,1.8818842e-05,spruce_fence
office,11.398158,-2.6559183e-06,stripped_jungle_log
office,11.398158,-1.1245735e-05,acacia_fence
office,11.398158,6.266907e-06,jukebox
office,11.398158,1.7458599e-06,clay
office,11.398158,1.085516e-07,chiseled_stone_bricks
office,11.398158,1.1170878e-05,enchanting_table
office,11.398158,-8.103308e-06,dropper
office,11.398158,-3.6109145e-07,bricks
office,11.398158,7.500129e-06,target
office,11.398158,-1.8704736e-06,green_wool
office,11.398158,4.407121e-06,emerald_ore
office,11.398158,1.2116496e-05,spruce_fence_gate
office,11.398158,-3.0378108e-06,pink_shulker_box
office,11.398158,2.9191206e-05,birch_fence_gate
office,11.398158,1.9186984e-05,spruce_sign
office,11.398158,1.5648444e-05,fletching_table
office,11.398158,-4.639538e-06,lodestone
office,11.398158,2.8896668e-06,blue_wool
office,11.398158,-5.1593997e-06,brick_wall
office,11.398158,-1.1771288e-05,red_nether_brick_wall
office,11.398158,6.5434942e-06,jungle_wall_sign
office,11.398158,-1.909814e-06,crimson_planks
office,11.398158,-9.4897805e-06,light_blue_wool
office,11.398158,-3.1255786e-06,light_blue_shulker_box
office,11.398158,2.1569253e-06,cyan_shulker_box
office,11.398158,1.5685064e-06,stripped_warped_hyphae
office,11.398158,-3.394661e-07,jungle_fence
office,11.398158,8.424272e-07,jungle_fence_gate
office,11.398158,-2.1600154e-06,bee_nest
office,11.398158,-6.362876e-06,black_shulker_box
office,11.398158,-5.824893e-07,infested_cobblestone
office,11.398158,-5.509826e-06,cyan_wool
office,11.398158,-1.5618702e-05,deepslate
office,11.398158,-8.533066e-07,smooth_basalt
office,11.398158,-3.8319973e-05,exposed_copper
office,11.398158,-7.342123e-08,nether_bricks
office,11.398158,1.730667e-05,polished_deepslate
office,11.398158,6.1723476e-06,waxed_oxidized_cut_copper
office,11.398158,9.771744e-06,deepslate_diamond_ore
office,11.398158,-2.4415045e-05,deepslate_tiles
office,11.398158,3.5589496e-06,calcite
office,11.398158,-5.2033333e-06,deepslate_bricks
office,11.398158,6.895299e-06,copper_block
office,11.398158,-3.7777486e-06,cobbled_deepslate
office,11.398158,1.3241126e-05,moving_piston
office,11.398158,7.7115965e-06,tuff
office,11.398158,4.7702233e-06,diamond_ore
office,11.398158,3.224031e-06,infested_deepslate
office,11.398158,4.909971e-06,lightning_rod
office,11.398158,5.929459e-06,deepslate_tile_wall
office,11.398158,-2.3632026e-07,light
office,11.398158,1.4326554e-05,polished_deepslate_wall
office,11.398158,-1.2895816e-07,jungle_door
office,11.398158,1.2565078e-05,powder_snow
office,11.398158,-1.7432103e-07,mycelium
office,11.398158,-3.7213576e-06,deepslate_brick_wall
office,11.398158,6.8337863e-07,waxed_cut_copper
office,11.398158,-1.8966652e-05,deepslate_gold_ore
office,11.398158,3.0828878e-06,oxidized_cut_copper
office,11.398158,1.7087957e-06,cut_copper
office,11.398158,1.3988632e-05,warped_wart_block
office,11.398158,2.8907562e-06,green_shulker_box
office,11.398158,2.247768e-06,blue_shulker_box
office,11.398158,5.23396e-08,oxidized_copper
office,11.398158,7.190217e-06,nether_brick_wall
office,11.398158,-3.0206984e-06,yellow_shulker_box
office,11.398158,5.8060386e-06,gray_shulker_box
office,11.398158,2.88296e-06,light_gray_shulker_box
office,11.398158,-1.5782713e-05,waxed_copper_block
office,11.398158,7.199321e-06,soul_soil
office,11.398158,3.5679232e-06,cobbled_deepslate_wall
office,11.398158,4.7089275e-06,waxed_oxidized_copper
office,11.398158,4.213971e-06,waxed_weathered_copper
office,11.398158,3.4545224e-06,prismarine_wall
office,11.398158,4.7470057e-06,black_candle_cake
office,11.398158,-2.9257382e-05,weathered_copper
office,11.398158,9.946409e-06,waxed_exposed_copper
office,11.398158,6.2803124e-06,purple_wool
office,11.398158,2.4690394e-06,potted_warped_roots
office,11.398158,1.232996e-07,potted_wither_rose
office,11.398158,3.078403e-06,deepslate_emerald_ore
office,11.398158,-2.9701649e-05,shulker_box
office,11.398158,1.3288997e-05,potted_oxeye_daisy
office,11.398158,-4.104797e-06,brown_wool
office,11.398158,5.2719165e-06,cracked_deepslate_tiles
office,11.398158,-5.819763e-06,end_stone_brick_wall
office,11.398158,6.182571e-06,deepslate_coal_ore
office,11.398158,1.4509237e-05,reinforced_deepslate
office,11.398158,1.2182346e-05,mud
office,11.398158,-1.2492428e-06,mangrove_door
office,11.398158,1.6584832e-05,mangrove_trapdoor
office,11.398158,-3.2339753e-07,bamboo_trapdoor
office,11.398158,4.4401395e-07,mud_brick_wall
office,11.398158,7.869531e-06,sniffer_egg
office,11.398158,-3.6518295e-06,cherry_door
office,11.398158,3.316411e-07,birch_hanging_sign
office,11.398158,2.5259972e-06,birch_wall_hanging_sign
office,11.398158,-3.2382818e-06,decorated_pot
office,11.398158,-1.4564912e-06,bamboo_hanging_sign
office,11.398158,1.3788947e-05,spawner
office,11.398158,3.2684907e-06,infested_stone_bricks
office,11.398158,-5.78155e-07,infested_chiseled_stone_bricks
office,11.398158,-1.732323e-06,cherry_hanging_sign
office,11.398158,3.1181382e-05,sculk_shrieker
office,11.398158,1.6028631e-06,cherry_fence
office,11.398158,-4.6090136e-06,cherry_log
office,11.398158,2.8305394e-06,cherry_wall_hanging_sign
office,11.398158,4.4885314e-06,cherry_wall_sign
office,11.398158,3.5421817e-06,spruce_wall_hanging_sign
dish,0.17004164,0.04887712,observer
dish,0.17004164,0.04087799,redstone_torch
dish,0.17004164,0.10902764,piston
dish,0.17004164,0.018510899,stone_pressure_plate
dish,0.17004164,-0.016330287,warped_pressure_plate
dish,0.17004164,0.026996251,polished_blackstone_pressure_plate
dish,0.17004164,0.01539183,light_weighted_pressure_plate
dish,0.17004164,0.081296094,heavy_weighted_pressure_plate
dish,0.17004164,-0.044330075,dark_oak_pressure_plate
dish,0.17004164,0.036408406,birch_pressure_plate
dish,0.17004164,0.015859088,oak_pressure_plate
dish,0.17004164,-0.016968844,acacia_pressure_plate
dish,0.17004164,-0.029071331,spruce_pressure_plate
dish,0.17004164,-0.0015824658,cherry_pressure_plate
dish,0.17004164,-0.008989988,sculk_sensor
dish,0.17004164,0.1903974,lever
dish,0.17004164,0.03959685,stone_button
dish,0.17004164,0.05452477,oak_button
dish,0.17004164,-0.040202476,warped_button
dish,0.17004164,0.040364124,polished_blackstone_button
dish,0.17004164,0.009626117,birch_button
dish,0.17004164,-0.016345521,crimson_button
dish,0.17004164,0.020507831,acacia_button
dish,0.17004164,0.015979577,jungle_button
dish,0.17004164,0.017349152,spruce_button
dish,0.17004164,0.0006721572,dark_oak_button
dish,0.17004164,-0.023563683,blast_furnace
dish,0.17004164,0.0021332053,spore_blossom
dish,0.17004164,0.040916022,dispenser
dish,0.17004164,0.09957994,iron_trapdoor
dish,0.17004164,-0.033821363,spruce_sapling
dish,0.17004164,0.048125125,oak_sapling
dish,0.17004164,0.043292817,bamboo_sapling
dish,0.17004164,0.037473403,jungle_sapling
dish,0.17004164,0.041213945,potted_dark_oak_sapling
dish,0.17004164,-0.039798047,dark_oak_sapling
dish,0.17004164,0.05278462,acacia_sapling
dish,0.17004164,0.03148781,birch_sapling
dish,0.17004164,-0.0018028416,cherry_sapling
dish,0.17004164,-0.023389366,oak_leaves
dish,0.17004164,-0.04378117,spruce_leaves
dish,0.17004164,0.012458748,jungle_leaves
dish,0.17004164,0.013856489,birch_leaves
dish,0.17004164,0.0053270846,acacia_leaves
dish,0.17004164,-0.037716378,dark_oak_leaves
dish,0.17004164,-0.001566986,cherry_leaves
dish,0.17004164,0.12907295,iron_door
dish,0.17004164,0.08557616,black_concrete
dish,0.17004164,0.023267655,gray_concrete
dish,0.17004164,-0.0027529944,light_gray_concrete
dish,0.17004164,0.08133528,iron_block
dish,0.17004164,-0.01478132,farmland
dish,0.17004164,0.030180119,green_glazed_terracotta
dish,0.17004164,-0.025677703,cyan_terracotta
dish,0.17004164,0.030426957,light_gray_glazed_terracotta
dish,0.17004164,0.0363672,lime_glazed_terracotta
dish,0.17004164,0.03719309,orange_glazed_terracotta
dish,0.17004164,0.030179275,white_glazed_terracotta
dish,0.17004164,-0.009308176,red_glazed_terracotta
dish,0.17004164,0.03719234,light_blue_glazed_terracotta
dish,0.17004164,0.0033390124,light_blue_terracotta
dish,0.17004164,-0.044732258,magenta_terracotta
dish,0.17004164,0.013878227,red_terracotta
dish,0.17004164,0.007990617,yellow_terracotta
dish,0.17004164,0.006550963,blue_glazed_terracotta
dish,0.17004164,-0.0020054297,gray_glazed_terracotta
dish,0.17004164,0.0071972203,gray_terracotta
dish,0.17004164,-0.0076421523,brown_terracotta
dish,0.17004164,0.017140826,white_terracotta
dish,0.17004164,0.016529461,light_gray_terracotta
dish,0.17004164,0.023294654,lime_terracotta
dish,0.17004164,0.029515272,orange_terracotta
dish,0.17004164,-0.09357112,terracotta
dish,0.17004164,0.034642927,black_terracotta
dish,0.17004164,0.026275048,green_terracotta
dish,0.17004164,0.0066261133,pink_terracotta
dish,0.17004164,0.030179888,pink_glazed_terracotta
dish,0.17004164,0.1047337,red_sand
dish,0.17004164,-0.048681084,cut_red_sandstone
dish,0.17004164,0.06049788,chiseled_red_sandstone
dish,0.17004164,0.10448159,red_sandstone
dish,0.17004164,0.028991116,smooth_red_sandstone
dish,0.17004164,-0.06813165,cut_sandstone_slab
dish,0.17004164,0.006727661,red_sandstone_stairs
dish,0.17004164,0.030172216,sandstone
dish,0.17004164,0.01694182,smooth_sandstone_slab
dish,0.17004164,-0.0021871994,smooth_red_sandstone_stairs
dish,0.17004164,0.0052635493,smooth_red_sandstone_slab
dish,0.17004164,0.100414306,cut_red_sandstone_slab
dish,0.17004164,-0.044059437,sandstone_slab
dish,0.17004164,0.0063384157,red_sandstone_wall
dish,0.17004164,0.03917353,red_sandstone_slab
dish,0.17004164,0.018585822,dirt
dish,0.17004164,0.028860139,coarse_dirt
dish,0.17004164,-0.012921172,dirt_path
dish,0.17004164,-0.0350422,rooted_dirt
dish,0.17004164,0.02841143,wheat
dish,0.17004164,0.09143616,beetroots
dish,0.17004164,0.023061309,carrots
dish,0.17004164,0.05716609,potatoes
dish,0.17004164,-0.019007064,melon
dish,0.17004164,-0.08101132,melon_stem
dish,0.17004164,-0.034036994,carved_pumpkin
dish,0.17004164,-0.019024318,pumpkin
dish,0.17004164,0.036853712,pumpkin_stem
dish,0.17004164,0.042479306,pitcher_plant
dish,0.17004164,0.04146375,bamboo
dish,0.17004164,-0.019023834,sugar_cane
dish,0.17004164,-0.05504297,sweet_berry_bush
dish,0.17004164,-0.05377416,cactus
dish,0.17004164,0.055317767,potted_cactus
dish,0.17004164,0.0057027657,red_mushroom_block
dish,0.17004164,0.01692473,brown_mushroom_block
dish,0.17004164,-0.016728241,brown_mushroom
dish,0.17004164,-0.040344812,red_mushroom
dish,0.17004164,-0.0023500277,mushroom_stem
dish,0.17004164,0.0279888,kelp
dish,0.17004164,0.025459684,kelp_plant
dish,0.17004164,0.03605714,sea_pickle
dish,0.17004164,0.017141001,nether_wart
dish,0.17004164,0.055316746,warped_fungus
dish,0.17004164,0.075687416,crimson_fungus
dish,0.17004164,0.026569279,potted_crimson_fungus
dish,0.17004164,0.04315209,small_dripleaf
dish,0.17004164,0.012537581,big_dripleaf
dish,0.17004164,-0.0066442285,big_dripleaf_stem
dish,0.17004164,0.006626032,honey_block
dish,0.17004164,-0.00932629,piglin_head
dish,0.17004164,-0.01709414,water
dish,0.17004164,0.0692932,water_cauldron
dish,0.17004164,0.0098045785,ice
dish,0.17004164,-0.023246886,packed_ice
dish,0.17004164,0.06366372,blue_ice
dish,0.17004164,0.026669376,frosted_ice
dish,0.17004164,0.018367391,flower_pot
dish,0.17004164,-0.0767151,cornflower
dish,0.17004164,0.0033653474,potted_cornflower
dish,0.17004164,-0.009943557,flowering_azalea
dish,0.17004164,0.02791323,potted_flowering_azalea_bush
dish,0.17004164,-0.029195478,vine
dish,0.17004164,0.017055182,twisting_vines
dish,0.17004164,-0.044060357,weeping_vines
dish,0.17004164,-0.0440544,weeping_vines_plant
dish,0.17004164,-0.011902964,cave_vines
dish,0.17004164,-0.0066604735,cave_vines_plant
dish,0.17004164,0.017076187,twisting_vines_plant
dish,0.17004164,-0.006676571,lily_pad
dish,0.17004164,0.007749299,grass_block
dish,0.17004164,0.054400455,seagrass
dish,0.17004164,0.005073281,tall_grass
dish,0.17004164,0.008288549,grass
dish,0.17004164,0.025196394,rose_bush
dish,0.17004164,-0.006610687,azalea
dish,0.17004164,-0.0017868248,mossy_cobblestone
dish,0.17004164,0.016961517,mossy_stone_bricks
dish,0.17004164,0.003867368,moss_carpet
dish,0.17004164,0.0039379536,moss_block
dish,0.17004164,0.0132981995,hanging_roots
dish,0.17004164,-0.013389606,glow_lichen
dish,0.17004164,0.0226529,shroomlight
dish,0.17004164,0.03255853,blue_orchid
dish,0.17004164,-0.010374366,potted_blue_orchid
dish,0.17004164,0.106697686,barrel
dish,0.17004164,0.083051205,chest
dish,0.17004164,0.006977118,ender_chest
dish,0.17004164,0.004093557,trapped_chest
dish,0.17004164,0.034736883,furnace
dish,0.17004164,0.0700783,crafting_table
dish,0.17004164,0.0084526455,light_blue_concrete
dish,0.17004164,0.03523596,yellow_concrete
dish,0.17004164,0.003167007,red_concrete
dish,0.17004164,0.02485363,white_concrete
dish,0.17004164,-0.01903056,purple_concrete
dish,0.17004164,0.00747772,lime_concrete
dish,0.17004164,0.022024805,orange_concrete
dish,0.17004164,-0.08854294,magenta_concrete
dish,0.17004164,0.015053471,black_concrete_powder
dish,0.17004164,0.027124852,cyan_concrete
dish,0.17004164,0.003434477,white_concrete_powder
dish,0.17004164,-0.022757884,brown_concrete
dish,0.17004164,0.020894071,light_gray_concrete_powder
dish,0.17004164,-0.0030541634,blue_concrete
dish,0.17004164,0.09670221,orange_concrete_powder
dish,0.17004164,-0.019006152,red_concrete_powder
dish,0.17004164,0.03803072,green_concrete
dish,0.17004164,-0.036257543,pink_concrete
dish,0.17004164,0.031324968,torch
dish,0.17004164,-0.048027646,redstone_wall_torch
dish,0.17004164,0.08113175,wall_torch
dish,0.17004164,-0.0812961,soul_wall_torch
dish,0.17004164,0.08108248,sea_lantern
dish,0.17004164,0.03979249,soul_lantern
dish,0.17004164,0.061521713,lantern
dish,0.17004164,0.026563827,jack_o_lantern
dish,0.17004164,-0.013938889,campfire
dish,0.17004164,-0.015092786,soul_campfire
dish,0.17004164,-0.028447507,glowstone
dish,0.17004164,1.1498873,end_rod
dish,0.17004164,0.08603785,beacon
dish,0.17004164,-0.006315361,candle
dish,0.17004164,-0.035243973,white_candle
dish,0.17004164,0.057133928,purple_candle
dish,0.17004164,-0.0015480369,lime_candle
dish,0.17004164,0.021282576,black_candle
dish,0.17004164,0.0023974162,light_blue_candle
dish,0.17004164,-0.00067641825,pearlescent_froglight
dish,0.17004164,-0.0034680404,ochre_froglight
dish,0.17004164,0.056578726,verdant_froglight
dish,0.17004164,0.087877385,redstone_lamp
dish,0.17004164,0.02664088,red_banner
dish,0.17004164,0.013465822,white_wall_banner
dish,0.17004164,0.030228315,red_wall_banner
dish,0.17004164,-0.0021246483,black_wall_banner
dish,0.17004164,0.0033979297,pink_wall_banner
dish,0.17004164,0.056958564,light_blue_banner
dish,0.17004164,0.055410277,light_blue_wall_banner
dish,0.17004164,0.007967626,white_banner
dish,0.17004164,0.023273915,black_banner
dish,0.17004164,0.027208425,blue_wall_banner
dish,0.17004164,0.03904033,light_gray_banner
dish,0.17004164,0.022450894,green_banner
dish,0.17004164,0.022383459,green_wall_banner
dish,0.17004164,0.015982362,cyan_banner
dish,0.17004164,0.04315514,purple_wall_banner
dish,0.17004164,0.054282792,purple_banner
dish,0.17004164,0.03014069,lime_wall_banner
dish,0.17004164,-0.001257914,orange_banner
dish,0.17004164,-0.0020476787,orange_wall_banner
dish,0.17004164,-0.04406052,yellow_wall_banner
dish,0.17004164,-0.057436097,yellow_banner
dish,0.17004164,0.0033922275,light_gray_wall_banner
dish,0.17004164,-0.002853077,flower_banner_pattern
dish,0.17004164,0.055684227,player_head
dish,0.17004164,0.028296087,player_wall_head
dish,0.17004164,0.079611436,piston_head
dish,0.17004164,-0.019172272,creeper_head
dish,0.17004164,0.0056781294,dragon_wall_head
dish,0.17004164,0.02085338,dragon_head
dish,0.17004164,0.03534829,painting
dish,0.17004164,0.026774654,item_frame
dish,0.17004164,-0.006650842,end_portal_frame
dish,0.17004164,0.07163259,glow_item_frame
dish,0.17004164,0.119307056,armor_stand
dish,0.17004164,0.016936542,fire_coral_fan
dish,0.17004164,0.016982181,dead_fire_coral_fan
dish,0.17004164,-0.00555527,dead_fire_coral_block
dish,0.17004164,0.05527802,dead_fire_coral
dish,0.17004164,0.016977647,fire_coral_block
dish,0.17004164,-0.08605686,dead_brain_coral_block
dish,0.17004164,-0.08610712,dead_brain_coral
dish,0.17004164,0.055311553,dead_bubble_coral
dish,0.17004164,-0.0017629163,bubble_coral_fan
dish,0.17004164,-0.0017667777,brain_coral_fan
dish,0.17004164,0.055266112,dead_tube_coral
dish,0.17004164,0.036214534,bookshelf
dish,0.17004164,-0.009240494,chiseled_bookshelf
dish,0.17004164,0.036297254,lectern
dish,0.17004164,0.045490727,chain
dish,0.17004164,0.050520115,bell
dish,0.17004164,0.00430249,dripstone_block
dish,0.17004164,0.021658175,pointed_dripstone
dish,0.17004164,-0.02033344,amethyst_cluster
dish,0.17004164,-0.019406296,large_amethyst_bud
dish,0.17004164,-0.0014876297,medium_amethyst_bud
dish,0.17004164,0.025451705,small_amethyst_bud
dish,0.17004164,-0.017466215,amethyst_block
dish,0.17004164,-0.0017826568,budding_amethyst
dish,0.17004164,-0.027806656,gray_stained_glass
dish,0.17004164,0.033231292,black_stained_glass_pane
dish,0.17004164,0.014818532,black_stained_glass
dish,0.17004164,-0.023480533,glass
dish,0.17004164,0.0119673805,lime_stained_glass
dish,0.17004164,-0.0068032728,orange_stained_glass
dish,0.17004164,0.026219036,purple_stained_glass
dish,0.17004164,0.11773973,glass_pane
dish,0.17004164,0.017108597,white_stained_glass_pane
dish,0.17004164,0.019300705,white_stained_glass
dish,0.17004164,0.037333902,light_gray_stained_glass
dish,0.17004164,0.024992242,light_blue_stained_glass_pane
dish,0.17004164,-0.015015425,blue_stained_glass
dish,0.17004164,-0.048142996,light_blue_stained_glass
dish,0.17004164,0.0055597946,yellow_stained_glass
dish,0.17004164,0.018390289,light_gray_stained_glass_pane
dish,0.17004164,0.057829633,red_stained_glass
dish,0.17004164,0.0053156163,red_stained_glass_pane
dish,0.17004164,0.0073785246,lime_stained_glass_pane
dish,0.17004164,0.066726595,blue_stained_glass_pane
dish,0.17004164,0.019973237,green_stained_glass_pane
dish,0.17004164,0.010726868,orange_stained_glass_pane
dish,0.17004164,-0.0020393939,yellow_stained_glass_pane
dish,0.17004164,-0.020480022,brown_stained_glass_pane
dish,0.17004164,0.012553755,cyan_stained_glass_pane
dish,0.17004164,0.0032702163,pink_stained_glass
dish,0.17004164,-5.770335e-05,green_stained_glass
dish,0.17004164,0.017056689,cyan_stained_glass
dish,0.17004164,0.0105689755,tinted_glass
dish,0.17004164,0.024862302,red_bed
dish,0.17004164,0.015788887,light_gray_bed
